acousticness,danceability,duration_ms,energy,instrumentalness,liveness,speechiness,loudness,valence,loudness_instrumentalness_diff,energy_instrumentalness_diff,danceability_energy_diff,popularity
0.367,0.475,206267,0.322,0.00056,0.11,0.0283,-10.687,0.387,10.68756,0.32144,0.15299999999999997,77
0.0936,0.82,208947,0.575,0.000135,0.109,0.0408,-9.144,0.964,9.144135,0.574865,0.245,77
0.907,0.547,187867,0.257,0.183,0.0935,0.0252,-12.358,0.169,12.541,0.07400000000000001,0.29000000000000004,76
0.631,0.443,243027,0.403,0.0,0.111,0.0322,-8.339,0.41,8.339,0.403,0.03999999999999998,76
0.00916,0.826,180267,0.49,4.41e-06,0.0415,0.0676,-10.477,0.627,10.477004410000001,0.48999559,0.33599999999999997,76
0.113,0.707,92867,0.535,0.00615,0.0884,0.0436,-19.793,0.641,19.79915,0.52885,0.17199999999999993,76
0.343,0.575,211578,0.67,4.95e-06,0.129,0.0318,-10.39,0.74,10.39000495,0.66999505,0.09500000000000008,76
0.883,0.414,199493,0.161,0.000223,0.117,0.0318,-22.32,0.423,22.320223,0.160777,0.253,76
0.295,0.749,213267,0.748,0.000443,0.469,0.0323,-7.011,0.827,7.011443,0.747557,0.0010000000000000009,76
0.382,0.414,377093,0.428,0.000243,0.148,0.0278,-11.097,0.282,11.097242999999999,0.427757,0.014000000000000012,76
0.0029,0.333,308120,0.927,0.000208,0.297,0.0733,-8.55,0.385,8.550208000000001,0.9267920000000001,0.5940000000000001,76
0.00249,0.545,230480,0.64,0.0304,0.196,0.224,-9.937,0.606,9.9674,0.6096,0.09499999999999997,76
0.305,0.469,176333,0.538,0.00012,0.37,0.0571,-13.559,0.886,13.55912,0.53788,0.06900000000000006,76
0.166,0.486,254293,0.449,2.23e-06,0.54,0.0267,-10.298,0.549,10.29800223,0.44899777,0.03699999999999998,76
0.0782,0.693,238747,0.394,0.000694,0.247,0.0428,-15.882,0.721,15.882693999999999,0.39330600000000004,0.29899999999999993,75
0.605,0.331,339000,0.55,3.96e-06,0.192,0.0272,-6.483,0.429,6.48300396,0.54999604,0.21900000000000003,75
0.292,0.692,254560,0.651,0.00241,0.105,0.0324,-8.267,0.706,8.269409999999999,0.64859,0.040999999999999925,75
0.0185,0.583,223613,0.947,0.00109,0.0679,0.0378,-5.12,0.803,5.12109,0.9459099999999999,0.364,76
0.523,0.719,260893,0.922,0.000163,0.0867,0.0338,-6.091,0.964,6.091163,0.921837,0.20300000000000007,76
0.0468,0.654,168840,0.929,0.0,0.0539,0.0998,-5.906,0.902,5.906,0.929,0.275,75
0.686,0.654,252240,0.506,0.0155,0.155,0.0535,-17.18,0.831,17.1955,0.4905,0.14800000000000002,75
0.0534,0.675,161160,0.597,0.0,0.0986,0.0337,-11.329,0.828,11.329,0.597,0.07800000000000007,75
0.221,0.645,227267,0.598,3.53e-06,0.0721,0.0335,-13.18,0.913,13.18000353,0.59799647,0.04700000000000004,75
0.0843,0.802,288293,0.756,0.00765,0.0521,0.0349,-10.791,0.963,10.79865,0.74835,0.04600000000000004,75
0.313,0.489,300400,0.724,0.185,0.287,0.0352,-8.367,0.15,8.552000000000001,0.5389999999999999,0.235,75
0.11,0.776,232200,0.559,0.0,0.0671,0.103,-8.375,0.758,8.375,0.559,0.21699999999999997,75
0.403,0.568,174760,0.824,0.0,0.0855,0.0299,-4.613,0.753,4.613,0.824,0.256,75
0.699,0.531,516893,0.481,0.0,0.0842,0.06,-11.709,0.491,11.709,0.481,0.050000000000000044,74
0.126,0.878,365467,0.821,0.0461,0.183,0.089,-9.875,0.947,9.9211,0.7748999999999999,0.05700000000000005,74
0.446,0.559,192827,0.473,0.00141,0.154,0.0279,-7.712,0.397,7.71341,0.47158999999999995,0.08600000000000008,74
0.172,0.731,205933,0.804,0.00028,0.0685,0.0473,-7.621,0.957,7.6212800000000005,0.8037200000000001,0.07300000000000006,74
0.234,0.445,266720,0.706,0.000252,0.205,0.0461,-9.803,0.768,9.803252,0.7057479999999999,0.26099999999999995,74
0.0694,0.531,248173,0.818,0.0096,0.263,0.0452,-5.358,0.471,5.3675999999999995,0.8083999999999999,0.2869999999999999,74
0.467,0.836,276493,0.509,4.1e-06,0.0436,0.0548,-13.668,0.949,13.6680041,0.5089959000000001,0.32699999999999996,74
0.179,0.808,220627,0.535,9.91e-05,0.158,0.0353,-12.521,0.848,12.5210991,0.5349009,0.273,74
0.0114,0.653,220400,0.73,1.03e-05,0.0754,0.043,-10.613,0.894,10.6130103,0.7299897,0.07699999999999996,74
0.0338,0.577,290280,0.808,1.33e-05,0.221,0.039,-7.04,0.869,7.0400133,0.8079867000000001,0.2310000000000001,74
0.0197,0.434,235373,0.563,0.000824,0.128,0.0268,-6.784,0.275,6.7848239999999995,0.5621759999999999,0.12899999999999995,74
0.582,0.756,199396,0.401,0.011,0.0541,0.0526,-10.702,0.514,10.713,0.39,0.355,74
0.206,0.714,194147,0.937,0.0,0.0731,0.0399,-2.947,0.964,2.947,0.937,0.2230000000000001,73
0.546,0.38,197813,0.43,1.71e-05,0.188,0.0288,-12.564,0.547,12.564017100000001,0.4299829,0.04999999999999999,73
0.577,0.404,423840,0.902,0.297,0.287,0.0665,-3.88,0.497,4.177,0.605,0.498,73
0.0589,0.586,295400,0.7,0.00125,0.0318,0.0363,-9.558,0.897,9.55925,0.69875,0.11399999999999999,73
0.163,0.684,243933,0.675,0.0,0.242,0.0257,-8.123,0.924,8.123,0.675,0.009000000000000008,73
0.396,0.716,186827,0.625,1.97e-05,0.134,0.0601,-11.369,0.826,11.369019699999999,0.6249803,0.09099999999999997,73
0.0993,0.66,170293,0.748,0.00585,0.283,0.0284,-11.206,0.972,11.21185,0.74215,0.08799999999999997,73
0.512,0.625,251253,0.758,0.00022,0.153,0.0463,-6.213,0.695,6.21322,0.75778,0.133,73
0.0472,0.563,209413,0.865,0.000191,0.77,0.16,-5.277,0.601,5.277191,0.8648089999999999,0.30200000000000005,73
0.157,0.659,258411,0.678,6.69e-06,0.0784,0.0313,-8.18,0.647,8.180006689999999,0.6779933100000001,0.019000000000000017,73
0.251,0.513,149880,0.396,0.177,0.11,0.0299,-13.061,0.229,13.238,0.21900000000000003,0.11699999999999999,72
0.365,0.596,264504,0.448,5.3e-06,0.206,0.0396,-9.616,0.796,9.6160053,0.4479947,0.14799999999999996,72
0.00298,0.38,274133,0.76,0.0294,0.104,0.0378,-10.961,0.491,10.990400000000001,0.7306,0.38,72
0.367,0.608,205613,0.524,0.00254,0.115,0.0309,-10.266,0.797,10.26854,0.52146,0.08399999999999996,72
0.107,0.935,211000,0.479,5.25e-05,0.118,0.306,-10.981,0.773,10.9810525,0.47894749999999997,0.45600000000000007,72
0.0588,0.737,197147,0.495,9.12e-06,0.0542,0.027,-13.489,0.967,13.48900912,0.49499088,0.242,72
0.357,0.755,174827,0.876,5.17e-06,0.22,0.0362,-8.867,0.954,8.86700517,0.87599483,0.121,72
0.797,0.292,201373,0.324,0.000473,0.12,0.0346,-11.996,0.384,11.996473,0.323527,0.03200000000000003,72
0.739,0.657,181133,0.435,0.0,0.167,0.0552,-15.707,0.771,15.707,0.435,0.22200000000000003,72
0.758,0.462,190160,0.395,0.0,0.121,0.0264,-9.376,0.625,9.376,0.395,0.067,72
0.541,0.495,221120,0.326,8.85e-05,0.0996,0.0365,-12.29,0.371,12.2900885,0.3259115,0.16899999999999998,72
0.0393,0.671,193347,0.71,1.12e-05,0.0387,0.0356,-7.724,0.834,7.7240112000000005,0.7099888,0.038999999999999924,72
0.566,0.674,161533,0.537,0.0,0.131,0.0363,-10.971,0.809,10.971,0.537,0.137,72
0.015,0.548,261933,0.691,0.106,0.144,0.0369,-13.553,0.667,13.659,0.585,0.1429999999999999,72
0.213,0.783,267773,0.322,0.00243,0.114,0.0343,-15.091,0.77,15.09343,0.31957,0.461,72
0.288,0.392,354320,0.402,0.0,0.243,0.0536,-9.961,0.228,9.961,0.402,0.010000000000000009,72
0.583,0.858,166280,0.544,0.00109,0.0707,0.0751,-9.289,0.874,9.29009,0.54291,0.31399999999999995,72
0.0947,0.498,283360,0.889,1.62e-06,0.733,0.0546,-5.413,0.696,5.41300162,0.88899838,0.391,72
0.25,0.55,434720,0.722,0.0129,0.11,0.0283,-11.729,0.716,11.7419,0.7091,0.17199999999999993,72
0.635,0.572,165000,0.418,0.0,0.0961,0.0349,-10.738,0.694,10.738,0.418,0.15399999999999997,78
0.0981,0.526,175693,0.436,7.69e-06,0.118,0.0232,-6.02,0.286,6.02000769,0.43599231,0.09000000000000002,57
0.000287,0.731,222747,0.837,0.15,0.0978,0.0477,-8.673,0.832,8.823,0.6869999999999999,0.10599999999999998,58
0.627,0.691,125440,0.507,0.0,0.457,0.0343,-10.23,0.885,10.23,0.507,0.18399999999999994,67
0.185,0.491,183307,0.583,0.0,0.406,0.0376,-10.964,0.908,10.964,0.583,0.09199999999999997,78
0.48,0.59,216773,0.355,0.0,0.0585,0.0352,-14.051,0.499,14.051,0.355,0.235,57
0.0339,0.557,185733,0.54,0.00248,0.179,0.0347,-10.484,0.394,10.48648,0.53752,0.017000000000000015,81
0.43,0.663,151667,0.6,0.0,0.184,0.032,-10.87,0.8,10.87,0.6,0.06300000000000006,81
0.661,0.55,149373,0.854,0.0,0.112,0.036,-5.968,0.965,5.968,0.854,0.30399999999999994,71
0.724,0.484,166827,0.312,1.65e-06,0.0601,0.0535,-13.522,0.598,13.52200165,0.31199835,0.172,62
0.411,0.653,174253,0.334,3.47e-05,0.123,0.0313,-6.955,0.665,6.9550347,0.3339653,0.319,57
0.201,0.64,140773,0.663,0.00806,0.152,0.0374,-7.516,0.663,7.52406,0.6549400000000001,0.02300000000000002,82
0.0493,0.464,202267,0.795,0.00244,0.399,0.0926,-9.267,0.612,9.26944,0.79256,0.331,80
0.941,0.396,182360,0.293,0.000196,0.105,0.0275,-14.062,0.343,14.062196,0.292804,0.10300000000000004,79
0.352,0.552,162373,0.608,0.0,0.0533,0.0345,-9.786,0.637,9.786,0.608,0.05599999999999994,78
0.406,0.653,153693,0.519,0.0209,0.101,0.0497,-10.164,0.822,10.184899999999999,0.49810000000000004,0.134,77
0.611,0.529,203573,0.127,0.000109,0.237,0.0274,-16.066,0.578,16.066108999999997,0.126891,0.402,77
0.0302,0.533,259947,0.376,0.248,0.0926,0.0393,-11.913,0.187,12.161,0.128,0.15700000000000003,76
0.305,0.469,176333,0.538,0.00012,0.37,0.0571,-13.559,0.886,13.55912,0.53788,0.06900000000000006,76
0.0586,0.508,141600,0.774,4.87e-06,0.063,0.0321,-5.973,0.942,5.97300487,0.77399513,0.266,79
0.0484,0.412,333893,0.902,0.131,0.405,0.405,-11.6,0.422,11.731,0.771,0.49000000000000005,76
0.447,0.634,270773,0.63,0.039,0.17,0.031,-8.277,0.489,8.315999999999999,0.591,0.0040000000000000036,76
0.55,0.584,176293,0.367,1.38e-05,0.0818,0.0328,-9.638,0.588,9.6380138,0.3669862,0.21699999999999997,75
0.547,0.274,179693,0.348,0.0133,0.334,0.0293,-8.631,0.328,8.6443,0.3347,0.07399999999999995,74
0.713,0.606,244027,0.457,2.53e-05,0.0747,0.0497,-14.035,0.813,14.035025300000001,0.4569747,0.14899999999999997,74
0.729,0.271,139227,0.165,1.6e-06,0.118,0.0351,-20.652,0.203,20.652001600000002,0.16499840000000002,0.10600000000000001,74
0.707,0.526,167373,0.775,2.05e-05,0.217,0.0352,-6.05,0.962,6.0500205,0.7749795,0.249,74
0.879,0.332,125667,0.179,0.0,0.0886,0.0326,-11.83,0.315,11.83,0.179,0.15300000000000002,75
0.375,0.541,192040,0.504,0.0,0.421,0.457,-14.191,0.707,14.191,0.504,0.03700000000000003,74
0.299,0.63,167933,0.711,0.0,0.0813,0.0472,-9.34,0.659,9.34,0.711,0.08099999999999996,73
0.164,0.805,147600,0.558,2.2e-05,0.0546,0.041,-5.226,0.965,5.226022,0.5579780000000001,0.247,73
0.518,0.702,378147,0.668,0.0,0.0588,0.214,-9.237,0.561,9.237,0.668,0.03399999999999992,73
0.712,0.619,178933,0.603,0.0,0.0721,0.0342,-9.481,0.958,9.481,0.603,0.016000000000000014,73
0.641,0.482,155227,0.849,7.74e-06,0.0414,0.0452,-9.198,0.937,9.19800774,0.8489922599999999,0.367,74
0.837,0.525,185413,0.216,0.0,0.107,0.0301,-13.551,0.328,13.551,0.216,0.30900000000000005,72
0.13,0.699,187213,0.641,0.000218,0.0601,0.0289,-7.564,0.728,7.564218,0.640782,0.05799999999999994,72
0.245,0.667,160280,0.599,0.0,0.107,0.0291,-8.894,0.971,8.894,0.599,0.06800000000000006,72
0.7,0.401,276800,0.381,0.0,0.122,0.0274,-7.458,0.229,7.458,0.381,0.020000000000000018,72
0.2,0.421,145867,0.751,0.0,0.17,0.0472,-9.584,0.789,9.584,0.751,0.33,72
0.181,0.515,145747,0.534,0.00278,0.0547,0.0768,-8.045,0.426,8.04778,0.53122,0.019000000000000017,71
0.195,0.524,169800,0.519,0.0,0.523,0.043,-11.903,0.847,11.903,0.519,0.0050000000000000044,71
0.315,0.659,177533,0.513,0.0,0.283,0.0293,-7.186,0.855,7.186,0.513,0.14600000000000002,71
0.583,0.858,166280,0.544,0.00109,0.0707,0.0751,-9.289,0.874,9.29009,0.54291,0.31399999999999995,72
0.386,0.49,145747,0.715,0.0,0.311,0.0476,-5.549,0.866,5.549,0.715,0.22499999999999998,71
0.0726,0.31,318027,0.403,9.27e-05,0.139,0.0326,-13.664,0.466,13.6640927,0.4029073,0.09300000000000003,71
0.736,0.257,162493,0.338,0.0,0.252,0.0357,-12.902,0.544,12.902,0.338,0.08100000000000002,71
0.272,0.711,194293,0.362,0.0,0.127,0.0381,-10.851,0.616,10.851,0.362,0.349,71
0.0312,0.702,154120,0.772,0.00837,0.0809,0.0277,-9.677,0.973,9.685369999999999,0.76363,0.07000000000000006,71
0.598,0.476,119800,0.722,0.0,0.184,0.0646,-10.017,0.909,10.017,0.722,0.246,71
0.493,0.573,134253,0.939,0.0,0.0994,0.0808,-6.441,0.963,6.441,0.939,0.366,71
0.453,0.668,147000,0.26,0.0,0.0621,0.0523,-14.256,0.368,14.256,0.26,0.40800000000000003,71
0.689,0.477,156653,0.433,0.000195,0.151,0.0247,-6.473,0.611,6.473195,0.432805,0.043999999999999984,71
0.373,0.63,274493,0.551,5.75e-05,0.103,0.0549,-9.28,0.518,9.2800575,0.5509425,0.07899999999999996,71
0.412,0.613,165800,0.487,1.02e-05,0.286,0.0935,-8.781,0.699,8.7810102,0.4869898,0.126,71
0.486,0.551,150640,0.293,0.000273,0.0864,0.0272,-12.503,0.322,12.503273,0.29272699999999996,0.25800000000000006,71
0.000385,0.295,271280,0.584,0.218,0.0996,0.0345,-6.696,0.228,6.914,0.366,0.289,70
0.686,0.425,155307,0.373,0.0,0.077,0.0801,-7.543,0.663,7.543,0.373,0.05199999999999999,70
0.623,0.659,158427,0.585,0.000213,0.348,0.0288,-8.189,0.784,8.189213,0.584787,0.07400000000000007,70
0.702,0.439,308520,0.488,0.000339,0.16,0.0615,-14.464,0.629,14.464339,0.487661,0.04899999999999999,70
0.072,0.468,263333,0.607,0.000852,0.225,0.0336,-11.367,0.886,11.367852000000001,0.606148,0.13899999999999996,70
0.00876,0.533,170813,0.905,0.578,0.0698,0.0754,-5.27,0.486,5.848,0.32700000000000007,0.372,70
0.508,0.581,203680,0.78,1.07e-05,0.0799,0.0567,-7.053,0.561,7.0530107,0.7799893,0.19900000000000007,70
0.369,0.413,429760,0.725,2.16e-05,0.0905,0.0324,-5.787,0.44,5.7870216,0.7249784,0.312,69
0.592,0.259,157867,0.473,0.0,0.201,0.0295,-8.275,0.539,8.275,0.473,0.21399999999999997,69
0.731,0.525,161907,0.852,5.11e-05,0.218,0.222,-9.519,0.884,9.5190511,0.8519489,0.32699999999999996,69
0.704,0.598,119880,0.571,0.0,0.513,0.139,-12.616,0.962,12.616,0.571,0.027000000000000024,69
0.256,0.51,179613,0.488,0.0,0.11,0.0304,-10.304,0.649,10.304,0.488,0.02200000000000002,69
0.0382,0.476,166267,0.717,7.61e-05,0.0818,0.0949,-9.192,0.753,9.1920761,0.7169239,0.241,69
0.829,0.421,196133,0.285,1.55e-06,0.233,0.0293,-9.43,0.402,9.43000155,0.28499844999999996,0.136,69
0.00603,0.346,210160,0.768,0.38,0.0244,0.0377,-5.695,0.532,6.075,0.388,0.42200000000000004,69
0.213,0.553,125827,0.738,0.0,0.339,0.0457,-7.963,0.759,7.963,0.738,0.18499999999999994,69
0.399,0.757,167213,0.725,0.0,0.108,0.0275,-7.259,0.965,7.259,0.725,0.03200000000000003,69
0.408,0.504,174840,0.578,0.0,0.321,0.031,-9.302,0.654,9.302,0.578,0.07399999999999995,69
0.731,0.482,369600,0.721,0.0,0.189,0.0321,-6.839,0.557,6.839,0.721,0.239,69
0.191,0.553,298333,0.576,0.00664,0.0365,0.0304,-13.458,0.457,13.464640000000001,0.56936,0.02299999999999991,68
0.142,0.64,271573,0.651,0.28,0.0341,0.0517,-14.981,0.801,15.261,0.371,0.01100000000000001,68
0.679,0.603,165333,0.271,0.0,0.141,0.0284,-10.083,0.405,10.083,0.271,0.33199999999999996,68
0.0652,0.621,162653,0.524,0.00199,0.893,0.0803,-15.269,0.889,15.27099,0.52201,0.09699999999999998,67
0.263,0.443,253333,0.727,0.000141,0.169,0.145,-7.951,0.566,7.951141,0.726859,0.284,67
0.747,0.547,154733,0.335,0.0,0.101,0.0307,-9.2,0.474,9.2,0.335,0.21200000000000002,67
0.914,0.38,165427,0.0993,2.32e-05,0.0605,0.0509,-20.567,0.44,20.5670232,0.0992768,0.2807,67
0.196,0.803,155707,0.338,0.038,0.097,0.0349,-14.029,0.912,14.067,0.30000000000000004,0.465,67
0.0987,0.604,137360,0.709,0.0,0.0551,0.158,-6.377,0.907,6.377,0.709,0.10499999999999998,67
0.668,0.678,171027,0.544,9.62e-06,0.103,0.0326,-9.468,0.963,9.46800962,0.54399038,0.134,67
0.252,0.638,112800,0.428,0.0,0.132,0.0687,-12.156,0.901,12.156,0.428,0.21000000000000002,67
0.93,0.714,165067,0.338,0.00644,0.389,0.0456,-10.994,0.667,11.00044,0.33156,0.37599999999999995,67
0.0192,0.543,180943,0.715,0.0,0.256,0.0356,-8.89,0.468,8.89,0.715,0.17199999999999993,67
0.253,0.521,173040,0.487,0.0,0.0579,0.0299,-7.525,0.483,7.525,0.487,0.03400000000000003,67
0.908,0.747,161960,0.226,0.000168,0.107,0.0414,-13.635,0.778,13.635168,0.225832,0.521,67
0.729,0.423,182000,0.384,4.11e-06,0.27,0.0315,-12.503,0.521,12.503004110000001,0.38399589,0.03899999999999998,67
0.477,0.214,313373,0.91,0.00833,0.0517,0.389,-6.662,0.448,6.67033,0.9016700000000001,0.6960000000000001,67
0.168,0.512,160907,0.771,0.0,0.0895,0.0402,-7.006,0.803,7.006,0.771,0.259,67
0.831,0.485,149613,0.378,0.0,0.103,0.0337,-11.773,0.528,11.773,0.378,0.10699999999999998,67
0.909,0.664,321827,0.194,3.85e-05,0.0829,0.0357,-15.487,0.443,15.4870385,0.1939615,0.47000000000000003,67
0.64,0.32,448720,0.62,6.36e-05,0.253,0.0594,-9.686,0.472,9.6860636,0.6199363999999999,0.3,67
0.262,0.439,212893,0.734,0.333,0.244,0.097,-12.168,0.54,12.501,0.40099999999999997,0.295,67
0.914,0.483,157893,0.159,0.0,0.111,0.0353,-13.648,0.423,13.648,0.159,0.32399999999999995,67
0.263,0.79,159000,0.41,0.00314,0.174,0.0343,-13.241,0.815,13.24414,0.40686,0.38000000000000006,67
0.465,0.195,269107,0.483,0.497,0.0686,0.03,-4.991,0.173,5.4879999999999995,0.014000000000000012,0.288,66
0.843,0.607,220400,0.142,0.000197,0.121,0.0382,-23.455,0.305,23.455197,0.14180299999999998,0.46499999999999997,66
0.881,0.624,117080,0.468,6.35e-06,0.144,0.132,-12.162,0.952,12.16200635,0.46799365000000004,0.15599999999999997,61
0.452,0.585,223760,0.247,8.85e-06,0.107,0.04,-12.612,0.591,12.61200885,0.24699115,0.33799999999999997,68
0.92,0.203,160933,0.295,2.05e-06,0.173,0.0323,-11.155,0.285,11.15500205,0.29499795,0.09199999999999997,64
0.808,0.54,307053,0.681,0.0,0.162,0.0508,-5.44,0.794,5.44,0.681,0.14100000000000001,61
0.604,0.461,196840,0.185,0.0,0.121,0.0502,-18.087,0.405,18.087,0.185,0.276,65
0.467,0.536,150133,0.637,0.0,0.0838,0.0343,-7.774,0.798,7.774,0.637,0.10099999999999998,61
0.856,0.697,122893,0.55,3.44e-05,0.0907,0.179,-11.496,0.844,11.496034400000001,0.5499656,0.1469999999999999,57
0.741,0.534,161560,0.803,6.07e-05,0.307,0.0743,-9.129,0.969,9.1290607,0.8029393,0.269,75
0.872,0.684,116627,0.247,0.000166,0.113,0.0281,-13.71,0.768,13.710166000000001,0.246834,0.43700000000000006,69
0.563,0.533,111536,0.729,0.0,0.159,0.0714,-7.227,0.884,7.227,0.729,0.19599999999999995,68
0.885,0.797,183133,0.105,0.000116,0.108,0.0969,-16.881,0.419,16.881116,0.10488399999999999,0.6920000000000001,68
0.723,0.521,172480,0.516,0.0,0.257,0.0369,-7.456,0.569,7.456,0.516,0.0050000000000000044,68
0.92,0.349,191973,0.182,0.0152,0.143,0.031,-13.507,0.178,13.5222,0.1668,0.16699999999999998,66
0.706,0.663,354533,0.264,0.0,0.1,0.0914,-14.571,0.657,14.571,0.264,0.399,66
0.839,0.534,143333,0.462,0.0,0.129,0.0266,-8.172,0.534,8.172,0.462,0.07200000000000001,66
0.845,0.574,199093,0.338,0.0,0.165,0.042,-11.376,0.493,11.376,0.338,0.23599999999999993,66
0.41,0.647,146480,0.582,1.93e-06,0.0715,0.0755,-9.538,0.915,9.53800193,0.5819980699999999,0.06500000000000006,67
0.833,0.556,171467,0.61,2.22e-06,0.258,0.213,-4.729,0.665,4.72900222,0.6099977799999999,0.05399999999999994,65
0.94,0.532,201440,0.0657,0.00488,0.0946,0.0406,-19.136,0.292,19.14088,0.06081999999999999,0.46630000000000005,65
0.932,0.419,160093,0.331,0.0,0.102,0.0293,-10.497,0.322,10.497,0.331,0.08799999999999997,65
0.787,0.516,126960,0.809,0.000331,0.303,0.0545,-6.419,0.939,6.419331,0.8086690000000001,0.29300000000000004,65
0.205,0.811,129893,0.859,3.73e-06,0.0761,0.168,-6.317,0.784,6.317003730000001,0.85899627,0.04799999999999993,64
0.925,0.387,151867,0.117,0.000171,0.109,0.0299,-17.803,0.166,17.803171000000003,0.116829,0.27,64
0.862,0.226,173267,0.136,8.07e-06,0.302,0.0327,-19.203,0.263,19.20300807,0.13599193,0.09,64
0.383,0.577,177400,0.306,0.0,0.18,0.0427,-11.559,0.568,11.559,0.306,0.27099999999999996,64
0.982,0.639,207827,0.269,0.12,0.141,0.0698,-11.435,0.539,11.555,0.14900000000000002,0.37,64
0.654,0.557,119200,0.66,1.66e-06,0.138,0.056,-7.706,0.962,7.70600166,0.65999834,0.10299999999999998,65
0.584,0.747,129120,0.219,2.57e-05,0.107,0.0371,-12.562,0.498,12.5620257,0.2189743,0.528,64
0.793,0.555,144227,0.658,0.0,0.118,0.0541,-3.866,0.937,3.866,0.658,0.10299999999999998,64
0.88,0.612,181627,0.144,0.0,0.203,0.0352,-12.204,0.343,12.204,0.144,0.46799999999999997,64
0.916,0.172,298133,0.0696,0.00199,0.137,0.0339,-21.295,0.103,21.29699,0.06760999999999999,0.10239999999999999,64
0.906,0.549,155080,0.433,0.0108,0.0774,0.0327,-8.526,0.486,8.5368,0.4222,0.11600000000000005,63
0.733,0.494,136027,0.756,0.00505,0.76,0.0499,-8.492,0.949,8.497050000000002,0.75095,0.262,64
0.755,0.474,127427,0.608,0.0,0.0928,0.0825,-5.139,0.888,5.139,0.608,0.134,63
0.916,0.552,202773,0.313,0.0017,0.12,0.0296,-12.41,0.303,12.4117,0.3113,0.23900000000000005,63
0.941,0.438,141133,0.00756,0.00643,0.109,0.0382,-26.44,0.277,26.446430000000003,0.00113,0.43044,62
0.23,0.838,199600,0.171,0.0,0.11,0.0729,-12.614,0.397,12.614,0.171,0.6669999999999999,62
0.792,0.696,155507,0.547,0.0,0.155,0.169,-5.954,0.623,5.954,0.547,0.1489999999999999,62
0.116,0.714,119360,0.886,0.184,0.18,0.0554,-8.629,0.954,8.812999999999999,0.702,0.17200000000000004,62
0.44,0.598,321133,0.735,0.000215,0.681,0.0973,-10.882,0.615,10.882215,0.734785,0.137,62
0.298,0.541,160080,0.608,0.0,0.234,0.106,-13.083,0.938,13.083,0.608,0.06699999999999995,61
0.76,0.549,184333,0.529,0.0,0.206,0.108,-12.291,0.464,12.291,0.529,0.020000000000000018,61
0.318,0.709,123520,0.62,0.0,0.0426,0.034,-9.382,0.936,9.382,0.62,0.08899999999999997,61
0.671,0.555,158253,0.377,0.0,0.128,0.0295,-9.123,0.619,9.123,0.377,0.17800000000000005,61
0.943,0.425,160667,0.401,3.44e-06,0.072,0.0315,-9.427,0.531,9.42700344,0.40099656,0.023999999999999966,61
0.815,0.31,256120,0.279,0.0,0.318,0.0308,-13.552,0.377,13.552,0.279,0.030999999999999972,61
0.572,0.738,113200,0.451,0.0,0.175,0.146,-12.949,0.793,12.949,0.451,0.287,61
0.782,0.471,190400,0.146,0.0,0.0888,0.0309,-13.6,0.595,13.6,0.146,0.32499999999999996,60
0.87,0.563,280000,0.136,0.0,0.106,0.0683,-17.402,0.368,17.402,0.136,0.42699999999999994,60
0.74,0.489,147880,0.499,0.000236,0.156,0.0271,-9.702,0.829,9.702236,0.498764,0.010000000000000009,60
0.602,0.563,129133,0.741,0.00251,0.325,0.0486,-11.947,0.967,11.949509999999998,0.73849,0.17800000000000005,60
0.626,0.641,116027,0.834,0.000534,0.131,0.242,-7.831,0.849,7.831534,0.8334659999999999,0.19299999999999995,60
0.79,0.676,147267,0.448,0.0,0.124,0.0514,-9.295,0.867,9.295,0.448,0.22800000000000004,60
0.713,0.566,162293,0.534,0.0,0.0883,0.0409,-9.416,0.582,9.416,0.534,0.03199999999999992,59
0.837,0.715,144600,0.797,0.0,0.209,0.193,-10.154,0.841,10.154,0.797,0.08200000000000007,59
0.747,0.455,168293,0.361,0.0,0.238,0.0473,-12.562,0.285,12.562,0.361,0.09400000000000003,59
0.927,0.496,185587,0.127,7.07e-05,0.132,0.0382,-14.211,0.211,14.2110707,0.1269293,0.369,59
0.922,0.442,179640,0.033,0.000171,0.151,0.041,-23.063,0.21,23.063171,0.032829000000000004,0.40900000000000003,59
0.676,0.547,162840,0.208,0.0,0.1,0.0334,-13.458,0.424,13.458,0.208,0.3390000000000001,59
0.63,0.728,135467,0.734,3.56e-05,0.137,0.0318,-3.234,0.965,3.2340356,0.7339644,0.006000000000000005,59
0.447,0.664,169240,0.66,0.0,0.298,0.13,-6.526,0.873,6.526,0.66,0.0040000000000000036,59
0.724,0.547,142907,0.523,0.0,0.103,0.0572,-9.176,0.89,9.176,0.523,0.02400000000000002,59
